status_conta,duracao_mes,hist_credito,proposito,qtdd_credito,reserva,temp_man_empr_atual,percen_tx_rendim_disp,genero,estado_civil,dev_fiadores,tempo_res_atual,patrimonio,idade_anos,outros_par,habitacao,n_creditos,status_ocupacional,n_corresponsaveis,telefone,estrangeiro,classe,ID
Regular,24,conta crítica/outros créditos existentes (não neste banco),carro (usado)0,11938,< 100,1 - 4,2,Homem, solteiro,co-requerente,3,"carro ou outro, não em conta poupança/títulos",39,nenhum,própria,2,gestão / autônomo / funcionário / diretor altamente qualificado,2,"Sim, registrado em nome do cliente",Sim,Ruim,106
Inexistente,18,todos os créditos deste banco foram devidamente pagos,carro (novo),6458,< 100,> 7,2,Homem, solteiro,nenhum,4,desconhecido/sem propriedade,39,banco,própria,2,gestão / autônomo / funcionário / diretor altamente qualificado,2,"Sim, registrado em nome do cliente",Sim,Ruim,107
Regular,12,créditos existentes pagos devidamente até agora,carro (novo),6078,< 100,4 - 7,2,Homem, solteiro,nenhum,2,"carro ou outro, não em conta poupança/títulos",32,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,108
Negativo,24,créditos existentes pagos devidamente até agora,móveis/equipamentos,7721,desconhecido/semcontapoupança,...<1ano,1,Mulher,uniao registrada,nenhum,2,contrato de poupança/seguro de vida da sociedade civil,30,nenhum,própria,1,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Não,Bom,109
Regular,14,créditos existentes pagos devidamente até agora,negócios,1410,500 - 1000,> 7,1,Homem,uniao registrada,nenhum,2,imobiliária,35,nenhum,própria,1,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,110
Regular,6,atraso no pagamento no passado,negócios,1449,100 - 500,> 7,1,Homem,uniao registrada,nenhum,2,"carro ou outro, não em conta poupança/títulos",31,banco,própria,2,funcionário/funcionário qualificado,2,Nenhum,Sim,Bom,111
Alto,15,créditos existentes pagos devidamente até agora,educação,392,< 100,...<1ano,4,Mulher,uniao registrada,nenhum,4,contrato de poupança/seguro de vida da sociedade civil,23,nenhum,alugada,1,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,112
Regular,18,créditos existentes pagos devidamente até agora,carro (novo),6260,< 100,4 - 7,3,Homem, solteiro,nenhum,3,imobiliária,28,nenhum,alugada,1,não qualificado - residente,1,Nenhum,Sim,Bom,113
Inexistente,36,conta crítica/outros créditos existentes (não neste banco),carro (novo),7855,< 100,1 - 4,4,Mulher,uniao registrada,nenhum,2,imobiliária,25,lojas,própria,2,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Ruim,114
Negativo,12,créditos existentes pagos devidamente até agora,rádio/televisão,1680,500 - 1000,> 7,3,Homem,uniao registrada,nenhum,1,imobiliária,35,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,115
Inexistente,48,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,3578,desconhecido/semcontapoupança,> 7,4,Homem, solteiro,nenhum,1,imobiliária,47,nenhum,própria,1,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,116
Negativo,42,créditos existentes pagos devidamente até agora,rádio/televisão,7174,desconhecido/semcontapoupança,4 - 7,4,Mulher,uniao registrada,nenhum,3,"carro ou outro, não em conta poupança/títulos",30,nenhum,própria,1,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Ruim,117
Negativo,10,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,2132,desconhecido/semcontapoupança,...<1ano,2,Mulher,uniao registrada,co-requerente,3,imobiliária,27,nenhum,alugada,2,funcionário/funcionário qualificado,1,Nenhum,Não,Bom,118
Negativo,33,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,4281,500 - 1000,1 - 4,1,Mulher,uniao registrada,nenhum,4,"carro ou outro, não em conta poupança/títulos",23,nenhum,própria,2,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,119
Regular,12,conta crítica/outros créditos existentes (não neste banco),carro (novo),2366,500 - 1000,4 - 7,3,Homem,uniao registrada,nenhum,3,"carro ou outro, não em conta poupança/títulos",36,nenhum,própria,1,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,120
Negativo,21,créditos existentes pagos devidamente até agora,rádio/televisão,1835,< 100,1 - 4,3,Mulher,uniao registrada,nenhum,2,imobiliária,25,nenhum,própria,2,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Ruim,121
Inexistente,24,conta crítica/outros créditos existentes (não neste banco),carro (usado),3868,< 100,> 7,4,Mulher,uniao registrada,nenhum,2,"carro ou outro, não em conta poupança/títulos",41,nenhum,alugada,2,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,122
Inexistente,12,créditos existentes pagos devidamente até agora,móveis/equipamentos,1768,< 100,1 - 4,3,Homem, solteiro,nenhum,2,imobiliária,24,nenhum,alugada,1,não qualificado - residente,1,Nenhum,Sim,Bom,123
Alto,10,conta crítica/outros créditos existentes (não neste banco),carro (novo),781,< 100,> 7,4,Homem, solteiro,nenhum,4,desconhecido/sem propriedade,63,nenhum,de graça,2,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,124
Regular,18,créditos existentes pagos devidamente até agora,móveis/equipamentos,1924,desconhecido/semcontapoupança,...<1ano,4,Mulher,uniao registrada,nenhum,3,imobiliária,27,nenhum,alugada,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,125
Negativo,12,conta crítica/outros créditos existentes (não neste banco),carro (novo),2121,< 100,1 - 4,4,Homem, solteiro,nenhum,2,contrato de poupança/seguro de vida da sociedade civil,30,nenhum,própria,2,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,126
Negativo,12,créditos existentes pagos devidamente até agora,rádio/televisão,701,< 100,1 - 4,4,Homem,uniao registrada,nenhum,2,imobiliária,40,nenhum,própria,1,não qualificado - residente,1,Nenhum,Sim,Bom,127
Regular,12,créditos existentes pagos devidamente até agora,reparos,639,< 100,1 - 4,4,Homem, solteiro,nenhum,2,"carro ou outro, não em conta poupança/títulos",30,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,128
Regular,12,conta crítica/outros créditos existentes (não neste banco),carro (usado),1860,< 100,desempregado,4,Homem, solteiro,nenhum,2,"carro ou outro, não em conta poupança/títulos",34,nenhum,própria,2,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,129
Negativo,12,conta crítica/outros créditos existentes (não neste banco),carro (novo),3499,< 100,1 - 4,3,Mulher,uniao registrada,co-requerente,2,imobiliária,29,nenhum,própria,2,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,130
Regular,48,créditos existentes pagos devidamente até agora,carro (novo),8487,desconhecido/semcontapoupança,4 - 7,1,Mulher,uniao registrada,nenhum,2,"carro ou outro, não em conta poupança/títulos",24,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,131
Negativo,36,atraso no pagamento no passado,educação,6887,< 100,1 - 4,4,Homem, solteiro,nenhum,3,contrato de poupança/seguro de vida da sociedade civil,29,lojas,própria,1,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Ruim,132
Inexistente,15,créditos existentes pagos devidamente até agora,móveis/equipamentos,2708,< 100,...<1ano,2,Homem, solteiro,nenhum,3,contrato de poupança/seguro de vida da sociedade civil,27,banco,própria,2,não qualificado - residente,1,Nenhum,Sim,Bom,133
Inexistente,18,créditos existentes pagos devidamente até agora,móveis/equipamentos,1984,< 100,1 - 4,4,Homem, solteiro,nenhum,4,desconhecido/sem propriedade,47,banco,de graça,2,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,134
Inexistente,60,créditos existentes pagos devidamente até agora,rádio/televisão,10144,100 - 500,4 - 7,2,Mulher,uniao registrada,nenhum,4,imobiliária,21,nenhum,própria,1,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,135
Inexistente,12,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,1240,desconhecido/semcontapoupança,> 7,4,Mulher,uniao registrada,nenhum,2,imobiliária,38,nenhum,própria,2,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,136
Inexistente,27,atraso no pagamento no passado,carro (usado),8613,> 1000,1 - 4,2,Homem, solteiro,nenhum,2,"carro ou outro, não em conta poupança/títulos",27,nenhum,própria,2,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,137
Regular,12,créditos existentes pagos devidamente até agora,rádio/televisão,766,500 - 1000,1 - 4,4,Homem, solteiro,nenhum,3,imobiliária,66,nenhum,própria,1,não qualificado - residente,1,Nenhum,Sim,Ruim,138
Regular,15,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,2728,desconhecido/semcontapoupança,4 - 7,4,Homem, solteiro,fiador,2,imobiliária,35,banco,própria,3,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,139
Alto,12,créditos existentes pagos devidamente até agora,rádio/televisão,1881,< 100,1 - 4,2,Mulher,uniao registrada,nenhum,2,"carro ou outro, não em conta poupança/títulos",44,nenhum,alugada,1,não qualificado - residente,1,"Sim, registrado em nome do cliente",Sim,Bom,140
Alto,6,créditos existentes pagos devidamente até agora,carro (novo),709,> 1000,...<1ano,2,Homem,uniao registrada,nenhum,2,imobiliária,27,nenhum,própria,1,desempregado/não qualificado - não residente,1,Nenhum,Não,Bom,141
Regular,36,créditos existentes pagos devidamente até agora,rádio/televisão,4795,< 100,...<1ano,4,Mulher,uniao registrada,nenhum,1,desconhecido/sem propriedade,30,nenhum,própria,1,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,142
Negativo,27,créditos existentes pagos devidamente até agora,rádio/televisão,3416,< 100,1 - 4,3,Homem, solteiro,nenhum,2,"carro ou outro, não em conta poupança/títulos",27,nenhum,própria,1,gestão / autônomo / funcionário / diretor altamente qualificado,1,Nenhum,Sim,Bom,143
Negativo,18,créditos existentes pagos devidamente até agora,móveis/equipamentos,2462,< 100,1 - 4,2,Homem, solteiro,nenhum,2,"carro ou outro, não em conta poupança/títulos",22,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,144
Inexistente,21,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,2288,< 100,...<1ano,4,Mulher,uniao registrada,nenhum,4,contrato de poupança/seguro de vida da sociedade civil,23,nenhum,própria,1,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,145
Regular,48,todos os créditos deste banco foram devidamente pagos,negócios,3566,100 - 500,4 - 7,4,Homem, solteiro,nenhum,2,"carro ou outro, não em conta poupança/títulos",30,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,146
Negativo,6,conta crítica/outros créditos existentes (não neste banco),carro (novo),860,< 100,> 7,1,Mulher,uniao registrada,nenhum,4,desconhecido/sem propriedade,39,nenhum,própria,2,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,147
Inexistente,12,conta crítica/outros créditos existentes (não neste banco),carro (novo),682,100 - 500,4 - 7,4,Mulher,uniao registrada,nenhum,3,"carro ou outro, não em conta poupança/títulos",51,nenhum,própria,2,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,148
Negativo,36,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,5371,< 100,1 - 4,3,Homem, solteiro,fiador,2,contrato de poupança/seguro de vida da sociedade civil,28,nenhum,própria,2,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,149
Inexistente,18,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,1582,> 1000,> 7,4,Homem, solteiro,nenhum,4,"carro ou outro, não em conta poupança/títulos",46,nenhum,própria,2,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,150
Inexistente,6,créditos existentes pagos devidamente até agora,rádio/televisão,1346,100 - 500,> 7,2,Homem, solteiro,nenhum,4,desconhecido/sem propriedade,42,banco,de graça,1,funcionário/funcionário qualificado,2,"Sim, registrado em nome do cliente",Sim,Bom,151
Inexistente,10,créditos existentes pagos devidamente até agora,rádio/televisão,1924,< 100,1 - 4,1,Homem, solteiro,nenhum,4,contrato de poupança/seguro de vida da sociedade civil,38,nenhum,própria,1,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Não,Bom,152
Alto,36,créditos existentes pagos devidamente até agora,rádio/televisão,5848,< 100,1 - 4,4,Homem, solteiro,nenhum,1,"carro ou outro, não em conta poupança/títulos",24,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,153
Regular,24,conta crítica/outros créditos existentes (não neste banco),carro (usado),7758,> 1000,> 7,2,Mulher,uniao registrada,nenhum,4,desconhecido/sem propriedade,29,nenhum,alugada,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,154
Regular,24,atraso no pagamento no passado,negócios,6967,100 - 500,4 - 7,4,Homem, solteiro,nenhum,4,"carro ou outro, não em conta poupança/títulos",36,nenhum,alugada,1,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,155
Negativo,12,créditos existentes pagos devidamente até agora,móveis/equipamentos,1282,< 100,1 - 4,2,Mulher,uniao registrada,nenhum,4,"carro ou outro, não em conta poupança/títulos",20,nenhum,alugada,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,156
Negativo,9,conta crítica/outros créditos existentes (não neste banco),reparos,1288,100 - 500,> 7,3,Homem, solteiro,fiador,4,imobiliária,48,nenhum,própria,2,funcionário/funcionário qualificado,2,Nenhum,Não,Bom,157
Negativo,12,todos os créditos deste banco foram devidamente pagos,reciclagem,339,< 100,> 7,4,Homem,uniao registrada,nenhum,1,"carro ou outro, não em conta poupança/títulos",45,banco,própria,1,não qualificado - residente,1,Nenhum,Sim,Bom,158
Regular,24,créditos existentes pagos devidamente até agora,carro (novo),3512,100 - 500,4 - 7,2,Homem, solteiro,nenhum,3,"carro ou outro, não em conta poupança/títulos",38,banco,própria,2,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,159
Inexistente,6,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,1898,desconhecido/semcontapoupança,1 - 4,1,Homem, solteiro,nenhum,2,imobiliária,34,nenhum,própria,2,não qualificado - residente,2,Nenhum,Sim,Bom,160
Inexistente,24,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,2872,100 - 500,> 7,3,Homem, solteiro,nenhum,4,imobiliária,36,nenhum,própria,1,funcionário/funcionário qualificado,2,"Sim, registrado em nome do cliente",Sim,Bom,161
Inexistente,18,conta crítica/outros créditos existentes (não neste banco),carro (novo),1055,< 100,...<1ano,4,Mulher,uniao registrada,nenhum,1,contrato de poupança/seguro de vida da sociedade civil,30,nenhum,própria,2,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,162
Inexistente,15,créditos existentes pagos devidamente até agora,eletrodomésticos,1262,500 - 1000,4 - 7,4,Homem, solteiro,nenhum,3,contrato de poupança/seguro de vida da sociedade civil,36,nenhum,própria,2,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,163
Regular,10,créditos existentes pagos devidamente até agora,carro (novo),7308,< 100,desempregado,2,Homem, solteiro,nenhum,4,desconhecido/sem propriedade,70,banco,de graça,1,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,164
Inexistente,36,créditos existentes pagos devidamente até agora,carro (novo),909,500 - 1000,> 7,4,Homem, solteiro,nenhum,4,contrato de poupança/seguro de vida da sociedade civil,36,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,165
Inexistente,6,créditos existentes pagos devidamente até agora,móveis/equipamentos,2978,500 - 1000,1 - 4,1,Homem, solteiro,nenhum,2,"carro ou outro, não em conta poupança/títulos",32,nenhum,própria,1,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,166
Negativo,18,créditos existentes pagos devidamente até agora,móveis/equipamentos,1131,< 100,desempregado,4,Mulher,uniao registrada,nenhum,2,"carro ou outro, não em conta poupança/títulos",33,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,167
Regular,11,créditos existentes pagos devidamente até agora,móveis/equipamentos,1577,> 1000,...<1ano,4,Mulher,uniao registrada,nenhum,1,imobiliária,20,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,168
